id,title,description,link,image_link,availability,price,brand
882,KARL LAGERFELD PARIS Women's Metallic Crinkle Chain Belt Button-Front Dress,"Add shine and movement to your wardrobe with this KARL LAGERFELD PARIS dress, a standout style made for memorable occasions. The metallic crinkle texture catches the light beautifully, while ruffle accents lend a soft, feminine finish. A chain belt helps define the waist and adds a polished accessory-inspired detail. Perfect for parties, dinners, or festive events, this dress delivers glamour with an easy-to-wear feel. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/882,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/38171655_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,169.00 USD,KARL LAGERFELD PARIS
883,Emerald Sundae Juniors' Sweetheart Neck Corset Short Satin Dress,"Showcase bold evening style with this Emerald Sundae dress, featuring a sweetheart neckline and a structured corset bodice with boning for enhanced shape and support. The short satin silhouette features adjustable straps and a lace-up back for a secure fit. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/883,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37976318_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,69.00 USD,Emerald Sundae
884,SENI & CADE Juniors' Strapless Lace-Up Back Mini Dress,"Dramatic and romantic, this SENI & CADE strapless dress features a sculpted satin bodice for a sleek, structured silhouette paired with a lace-up back for a secure, adjustable fit. The full skirt is adorned with dimensional rosette appliqué, adding rich texture and statement-making movement with couture-inspired charm. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/884,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37975439_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,SENI & CADE
885,Edikted Women's Quintessa Studded Backless Mini Dress,This show-stopping mini dress will have all eyes on you. Wear on your next night out and you'll be feeling your best. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/885,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37948340_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,98.00 USD,Edikted
886,Edikted Women's Felicitie Striped Mini Dress,"This mini dress is the perfect number for all your plans. It hugs every curve and accentuates all the right places, making it a must-have piece in every it girl's wardrobe. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/886,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/38194064_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,48.00 USD,Edikted
887,Coast Women's Lace Wrap Midi Dress,"This Coast wrap midi dress combines sophisticated elegance with eye-catching detail, perfect for your next special occasion. The thoughtfully designed V-neckline frames the dAcolletage beautifully, while the wrap style creates a figure-enhancing silhouette that works wonderfully for various body types. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/887,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/38164890_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,279.00 USD,Coast
888,SENI & CADE Juniors' Sweetheart Neck Ruffle Dress,"Float through any special occasion in this printed chiffon dress from SENI & CADE, designed with an elegant high-neckline and softly draped tie detail for a romantic touch. A blouson bodice flows into a tiered ruffle skirt, creating airy movement and a flattering silhouette. Finished in a rich floral-inspired print, this dress is perfect for parties, weddings, or dressy daytime events. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/888,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37854490_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,79.00 USD,SENI & CADE
889,Coast Women's Crepe Pencil Dress,"This Coast belted dress combines timeless elegance with contemporary design elements, making it perfect for special occasions. The structured square neckline frames your dAcolletage beautifully, while the statement ruffle detail adds artistic flair to the classic pencil silhouette. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/889,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/38213409_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,279.00 USD,Coast
890,Derek Lam 10 Crosby Women's Ailani Paillette Boucle Scoop Neck Tank Dress,"Shine with understated elegance in this Derek Lam 10 Crosby Ailani dress, where shimmering paillette boucle and a scoop back create eye-catching texture with refined sophistication. Finished with an adjustable tie closure, it offers versatile styling and a flattering fit that enhances its graceful silhouette. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/890,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38306083_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,575.00 USD,Derek Lam 10 Crosby
891,Derek Lam 10 Crosby Women's Delaney Mini Check Shirting Open Back Dress,"Refresh your wardrobe with this Derek Lam 10 Crosby faux wrap dress, featuring the Delaney mini check shirting design with an open-back detail for a modern, polished look. The V-neckline, button-front closure, short sleeves, and plaid pattern create a versatile silhouette that transitions effortlessly from day to evening. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/891,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/38306066_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,425.00 USD,Derek Lam 10 Crosby
892,Alex Evenings Women's Portrait Collar Dress,Midi stretch taffeta portrait collar dress with elbow-sleeve and tie waist detail. Hits below the knee. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/892,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/37737594_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,199.00 USD,Alex Evenings
893,Pre-Owned Alexander Mcqueen Women's Jacquard Knit Sheath Dress,Bold contrast meets sharp tailoring in this Alexander McQueen jacquard knit sheath dress. Rendered in red and black the structured silhouette follows the frame with precision delivering statement appeal suited to formal occasions. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/893,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37995958_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,1298.00 USD,Pre-Owned Alexander McQueen
894,RARE Juniors' Embellished Square Neck Tieback Mini Dress,"Embellished mini dress from RARE with a soft, sheer overlay and intricate detailing that brings a romantic, feminine charm with a delicate vintage edge. This piece features a straight neckline with wide adjustable straps and a tieback. The fitted bodice is adorned with ornate floral embellishments, flattering silhouette, while the flared skirt adds light movement and dimension. Finished with subtle sheer layering, this dress offers an elegant and graceful finish. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/894,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37964802_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,RARE
895,Coast Women's Satin Long Sleeve V-Neck Wrap Dress,"This Coast satin pleated wrap dress embodies refined elegance with its sumptuous fabric and thoughtful design details. The wrap silhouette creates a universally flattering shape that accentuates the waist, whilst the pleated texture adds visual interest and movement. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/895,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37987677_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,279.00 USD,Coast
896,Siena Women's Heavy Lace Halter V-Neck Flared Mini Dress,"Crafted with intricate heavy lace, this Siena women's halter mini dress features a flattering V-neckline and a playful flared skirt for a feminine silhouette. Fully lined with a side zipper closure, it offers both comfort and elegance, perfect for special occasions or stylish outings. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/896,https://slimages.macysassets.com/is/image/MCY/products/3/optimized/38050183_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,148.00 USD,Siena
897,Siena Women’s Animal Print Satin Slip Dress,"Slip into luxe style with this printed satin dress, featuring an allover animal print and a softly draped cowl neckline for an effortlessly chic look. The delicate chain strap detail and sleek mini silhouette add a touch of modern edge, perfect for day-to-night wear. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/897,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37575772_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,128.00 USD,Siena
898,Siena Women’s Sweetheart Scuba Mini Dress,"Turn heads in this flattering drapey scuba mini dress, featuring a romantic sweetheart neckline and eye-catching contrast stitch detailing. The fit-and-flare silhouette and soft stretch fabric create a sculpted yet comfortable look, perfect for any occasion. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/898,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37575749_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,138.00 USD,Siena
899,Alex Evenings Women's Lace Sheath Dress,"Sequin lace sheath dress featuring a gathered waist and puff shoulder elbow-sleeve. Designed with a boat neckline, lined construction, and a sleek silhouette, making it ideal for cocktail parties and special occasions. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/899,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37737598_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,239.00 USD,Alex Evenings
900,Siena Women’s Heavy Lace Halter Tiered Dress,"Step out in style with this heavy lace midi dress, featuring a plunging halter neckline and elegant tiered skirt for a striking look. The fit-and-flare silhouette creates flattering shape and movement, perfect for special occasions. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/900,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/37575767_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,188.00 USD,Siena
901,MSK Women's Strapless Midi Dress,"Sleek and sophisticated, this solid black midi dress is crafted in lustrous satin for an effortlessly elevated look. Designed with a strapless neckline and fluid silhouette, it drapes beautifully for timeless elegance perfect for any special occasion. Shop cocktail dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/901,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/37798215_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.00 USD,MSK
